id,tab_id,tabelle,jahr,raum_id,raum,zei_id,zeile,zahl
010.060.2007.308.030,060,Konfession,2007,308,Lövenich,30,sonstiges,3001.0
010.060.2007.309.010,060,Konfession,2007,309,Widdersdorf,10,evangelisch,1319.0
010.060.2007.309.020,060,Konfession,2007,309,Widdersdorf,20,katholisch,2949.0
010.060.2007.309.030,060,Konfession,2007,309,Widdersdorf,30,sonstiges,2567.0
010.060.2007.401.010,060,Konfession,2007,401,Ehrenfeld,10,evangelisch,5720.0
010.060.2007.401.020,060,Konfession,2007,401,Ehrenfeld,20,katholisch,13007.0
010.060.2007.401.030,060,Konfession,2007,401,Ehrenfeld,30,sonstiges,16680.0
010.060.2007.402.010,060,Konfession,2007,402,Neuehrenfeld,10,evangelisch,3720.0
010.060.2007.402.020,060,Konfession,2007,402,Neuehrenfeld,20,katholisch,9434.0
010.060.2007.402.030,060,Konfession,2007,402,Neuehrenfeld,30,sonstiges,10249.0
010.060.2007.403.010,060,Konfession,2007,403,Bickendorf,10,evangelisch,2216.0
010.060.2007.403.020,060,Konfession,2007,403,Bickendorf,20,katholisch,6595.0
010.060.2007.403.030,060,Konfession,2007,403,Bickendorf,30,sonstiges,7462.0
010.060.2007.404.010,060,Konfession,2007,404,Vogelsang,10,evangelisch,1365.0
010.060.2007.404.020,060,Konfession,2007,404,Vogelsang,20,katholisch,3908.0
010.060.2007.404.030,060,Konfession,2007,404,Vogelsang,30,sonstiges,2878.0
010.060.2007.405.010,060,Konfession,2007,405,Bocklemünd/Mengenich,10,evangelisch,1673.0
010.060.2007.405.020,060,Konfession,2007,405,Bocklemünd/Mengenich,20,katholisch,4616.0
010.060.2007.405.030,060,Konfession,2007,405,Bocklemünd/Mengenich,30,sonstiges,4507.0
010.060.2007.406.010,060,Konfession,2007,406,Ossendorf,10,evangelisch,1287.0
010.060.2007.406.020,060,Konfession,2007,406,Ossendorf,20,katholisch,3979.0
010.060.2007.406.030,060,Konfession,2007,406,Ossendorf,30,sonstiges,4594.0
010.060.2007.501.010,060,Konfession,2007,501,Nippes,10,evangelisch,5346.0
010.060.2007.501.020,060,Konfession,2007,501,Nippes,20,katholisch,11837.0
010.060.2007.501.030,060,Konfession,2007,501,Nippes,30,sonstiges,15947.0
010.060.2007.502.010,060,Konfession,2007,502,Mauenheim,10,evangelisch,905.0
010.060.2007.502.020,060,Konfession,2007,502,Mauenheim,20,katholisch,2289.0
010.060.2007.502.030,060,Konfession,2007,502,Mauenheim,30,sonstiges,2497.0
010.060.2007.503.010,060,Konfession,2007,503,Riehl,10,evangelisch,2052.0
010.060.2007.503.020,060,Konfession,2007,503,Riehl,20,katholisch,4372.0
010.060.2007.503.030,060,Konfession,2007,503,Riehl,30,sonstiges,5025.0
010.060.2007.504.010,060,Konfession,2007,504,Niehl,10,evangelisch,2493.0
010.060.2007.504.020,060,Konfession,2007,504,Niehl,20,katholisch,6393.0
010.060.2007.504.030,060,Konfession,2007,504,Niehl,30,sonstiges,8724.0
010.060.2007.505.010,060,Konfession,2007,505,Weidenpesch,10,evangelisch,2004.0
010.060.2007.505.020,060,Konfession,2007,505,Weidenpesch,20,katholisch,5256.0
010.060.2007.505.030,060,Konfession,2007,505,Weidenpesch,30,sonstiges,6221.0
010.060.2007.506.010,060,Konfession,2007,506,Longerich,10,evangelisch,2221.0
010.060.2007.506.020,060,Konfession,2007,506,Longerich,20,katholisch,6897.0
010.060.2007.506.030,060,Konfession,2007,506,Longerich,30,sonstiges,4649.0
010.060.2007.507.010,060,Konfession,2007,507,Bilderstöckchen,10,evangelisch,1984.0
010.060.2007.507.020,060,Konfession,2007,507,Bilderstöckchen,20,katholisch,5335.0
010.060.2007.507.030,060,Konfession,2007,507,Bilderstöckchen,30,sonstiges,7691.0
010.060.2007.601.010,060,Konfession,2007,601,Merkenich,10,evangelisch,793.0
010.060.2007.601.020,060,Konfession,2007,601,Merkenich,20,katholisch,2882.0
010.060.2007.601.030,060,Konfession,2007,601,Merkenich,30,sonstiges,2038.0
010.060.2007.602.010,060,Konfession,2007,602,Fühlingen,10,evangelisch,310.0
010.060.2007.602.020,060,Konfession,2007,602,Fühlingen,20,katholisch,1133.0
010.060.2007.602.030,060,Konfession,2007,602,Fühlingen,30,sonstiges,655.0
010.060.2007.603.010,060,Konfession,2007,603,Seeberg,10,evangelisch,1532.0
010.060.2007.603.020,060,Konfession,2007,603,Seeberg,20,katholisch,3538.0
010.060.2007.603.030,060,Konfession,2007,603,Seeberg,30,sonstiges,6486.0
010.060.2007.604.010,060,Konfession,2007,604,Heimersdorf,10,evangelisch,1086.0
010.060.2007.604.020,060,Konfession,2007,604,Heimersdorf,20,katholisch,3123.0
010.060.2007.604.030,060,Konfession,2007,604,Heimersdorf,30,sonstiges,1788.0
010.060.2007.605.010,060,Konfession,2007,605,Lindweiler,10,evangelisch,587.0
010.060.2007.605.020,060,Konfession,2007,605,Lindweiler,20,katholisch,1681.0
010.060.2007.605.030,060,Konfession,2007,605,Lindweiler,30,sonstiges,1323.0
010.060.2007.606.010,060,Konfession,2007,606,Pesch,10,evangelisch,1558.0
010.060.2007.606.020,060,Konfession,2007,606,Pesch,20,katholisch,3650.0
010.060.2007.606.030,060,Konfession,2007,606,Pesch,30,sonstiges,2540.0
010.060.2007.607.010,060,Konfession,2007,607,Esch/Auweiler,10,evangelisch,1389.0
010.060.2007.607.020,060,Konfession,2007,607,Esch/Auweiler,20,katholisch,3248.0
010.060.2007.607.030,060,Konfession,2007,607,Esch/Auweiler,30,sonstiges,1879.0
010.060.2007.608.010,060,Konfession,2007,608,Volkhoven/Weiler,10,evangelisch,711.0
010.060.2007.608.020,060,Konfession,2007,608,Volkhoven/Weiler,20,katholisch,2625.0
010.060.2007.608.030,060,Konfession,2007,608,Volkhoven/Weiler,30,sonstiges,2672.0
010.060.2007.609.010,060,Konfession,2007,609,Chorweiler,10,evangelisch,1749.0
010.060.2007.609.020,060,Konfession,2007,609,Chorweiler,20,katholisch,3754.0
010.060.2007.609.030,060,Konfession,2007,609,Chorweiler,30,sonstiges,7915.0
010.060.2007.610.010,060,Konfession,2007,610,Blumenberg,10,evangelisch,718.0
010.060.2007.610.020,060,Konfession,2007,610,Blumenberg,20,katholisch,2170.0
010.060.2007.610.030,060,Konfession,2007,610,Blumenberg,30,sonstiges,3012.0
010.060.2007.611.010,060,Konfession,2007,611,Roggendorf/Thenhoven,10,evangelisch,614.0
010.060.2007.611.020,060,Konfession,2007,611,Roggendorf/Thenhoven,20,katholisch,1964.0
010.060.2007.611.030,060,Konfession,2007,611,Roggendorf/Thenhoven,30,sonstiges,1320.0
010.060.2007.612.010,060,Konfession,2007,612,Worringen,10,evangelisch,1452.0
010.060.2007.612.020,060,Konfession,2007,612,Worringen,20,katholisch,5309.0
010.060.2007.612.030,060,Konfession,2007,612,Worringen,30,sonstiges,2558.0
010.060.2007.701.010,060,Konfession,2007,701,Poll,10,evangelisch,1862.0
010.060.2007.701.020,060,Konfession,2007,701,Poll,20,katholisch,5071.0
010.060.2007.701.030,060,Konfession,2007,701,Poll,30,sonstiges,4045.0
010.060.2007.702.010,060,Konfession,2007,702,Westhoven,10,evangelisch,988.0
010.060.2007.702.020,060,Konfession,2007,702,Westhoven,20,katholisch,1704.0
010.060.2007.702.030,060,Konfession,2007,702,Westhoven,30,sonstiges,1947.0
010.060.2007.703.010,060,Konfession,2007,703,Ensen,10,evangelisch,1250.0
010.060.2007.703.020,060,Konfession,2007,703,Ensen,20,katholisch,2912.0
010.060.2007.703.030,060,Konfession,2007,703,Ensen,30,sonstiges,2714.0
010.060.2007.704.010,060,Konfession,2007,704,Gremberghoven,10,evangelisch,329.0
010.060.2007.704.020,060,Konfession,2007,704,Gremberghoven,20,katholisch,824.0
010.060.2007.704.030,060,Konfession,2007,704,Gremberghoven,30,sonstiges,1824.0
010.060.2007.705.010,060,Konfession,2007,705,Eil,10,evangelisch,1786.0
010.060.2007.705.020,060,Konfession,2007,705,Eil,20,katholisch,3708.0
010.060.2007.705.030,060,Konfession,2007,705,Eil,30,sonstiges,3452.0
010.060.2007.706.010,060,Konfession,2007,706,Porz,10,evangelisch,2412.0
010.060.2007.706.020,060,Konfession,2007,706,Porz,20,katholisch,4690.0
010.060.2007.706.030,060,Konfession,2007,706,Porz,30,sonstiges,6189.0
010.060.2007.707.010,060,Konfession,2007,707,Urbach,10,evangelisch,2437.0
010.060.2007.707.020,060,Konfession,2007,707,Urbach,20,katholisch,4804.0
010.060.2007.707.030,060,Konfession,2007,707,Urbach,30,sonstiges,4725.0
010.060.2007.708.010,060,Konfession,2007,708,Elsdorf,10,evangelisch,233.0
010.060.2007.708.020,060,Konfession,2007,708,Elsdorf,20,katholisch,652.0
010.060.2007.708.030,060,Konfession,2007,708,Elsdorf,30,sonstiges,393.0
010.060.2007.709.010,060,Konfession,2007,709,Grengel,10,evangelisch,1238.0
010.060.2007.709.020,060,Konfession,2007,709,Grengel,20,katholisch,2115.0
010.060.2007.709.030,060,Konfession,2007,709,Grengel,30,sonstiges,1929.0
010.060.2007.710.010,060,Konfession,2007,710,Wahnheide,10,evangelisch,1809.0
010.060.2007.710.020,060,Konfession,2007,710,Wahnheide,20,katholisch,3159.0
010.060.2007.710.030,060,Konfession,2007,710,Wahnheide,30,sonstiges,2863.0
010.060.2007.711.010,060,Konfession,2007,711,Wahn,10,evangelisch,1229.0
010.060.2007.711.020,060,Konfession,2007,711,Wahn,20,katholisch,2727.0
010.060.2007.711.030,060,Konfession,2007,711,Wahn,30,sonstiges,2321.0
010.060.2007.712.010,060,Konfession,2007,712,Lind,10,evangelisch,709.0
010.060.2007.712.020,060,Konfession,2007,712,Lind,20,katholisch,1486.0
010.060.2007.712.030,060,Konfession,2007,712,Lind,30,sonstiges,1199.0
010.060.2007.713.010,060,Konfession,2007,713,Libur,10,evangelisch,198.0
010.060.2007.713.020,060,Konfession,2007,713,Libur,20,katholisch,562.0
010.060.2007.713.030,060,Konfession,2007,713,Libur,30,sonstiges,242.0
010.060.2007.714.010,060,Konfession,2007,714,Zündorf,10,evangelisch,2487.0
010.060.2007.714.020,060,Konfession,2007,714,Zündorf,20,katholisch,5321.0
010.060.2007.714.030,060,Konfession,2007,714,Zündorf,30,sonstiges,4495.0
010.060.2007.715.010,060,Konfession,2007,715,Langel,10,evangelisch,672.0
010.060.2007.715.020,060,Konfession,2007,715,Langel,20,katholisch,1700.0
010.060.2007.715.030,060,Konfession,2007,715,Langel,30,sonstiges,850.0
010.060.2007.716.010,060,Konfession,2007,716,Finkenberg,10,evangelisch,986.0
010.060.2007.716.020,060,Konfession,2007,716,Finkenberg,20,katholisch,1764.0
010.060.2007.716.030,060,Konfession,2007,716,Finkenberg,30,sonstiges,3882.0
010.060.2007.801.010,060,Konfession,2007,801,Humboldt/Gremberg,10,evangelisch,1900.0
010.060.2007.801.020,060,Konfession,2007,801,Humboldt/Gremberg,20,katholisch,5756.0
010.060.2007.801.030,060,Konfession,2007,801,Humboldt/Gremberg,30,sonstiges,7380.0
010.060.2007.802.010,060,Konfession,2007,802,Kalk,10,evangelisch,2641.0
010.060.2007.802.020,060,Konfession,2007,802,Kalk,20,katholisch,7463.0
010.060.2007.802.030,060,Konfession,2007,802,Kalk,30,sonstiges,11692.0
010.060.2007.803.010,060,Konfession,2007,803,Vingst,10,evangelisch,1458.0
010.060.2007.803.020,060,Konfession,2007,803,Vingst,20,katholisch,3933.0
010.060.2007.803.030,060,Konfession,2007,803,Vingst,30,sonstiges,5600.0
010.060.2007.804.010,060,Konfession,2007,804,Höhenberg,10,evangelisch,1587.0
010.060.2007.804.020,060,Konfession,2007,804,Höhenberg,20,katholisch,4123.0
010.060.2007.804.030,060,Konfession,2007,804,Höhenberg,30,sonstiges,6214.0
010.060.2007.805.010,060,Konfession,2007,805,Ostheim,10,evangelisch,1498.0
010.060.2007.805.020,060,Konfession,2007,805,Ostheim,20,katholisch,3595.0
010.060.2007.805.030,060,Konfession,2007,805,Ostheim,30,sonstiges,5597.0
010.060.2007.806.010,060,Konfession,2007,806,Merheim,10,evangelisch,1649.0
010.060.2007.806.020,060,Konfession,2007,806,Merheim,20,katholisch,3637.0
010.060.2007.806.030,060,Konfession,2007,806,Merheim,30,sonstiges,3435.0
010.060.2007.807.010,060,Konfession,2007,807,Brück,10,evangelisch,2107.0
010.060.2007.807.020,060,Konfession,2007,807,Brück,20,katholisch,4448.0
010.060.2007.807.030,060,Konfession,2007,807,Brück,30,sonstiges,3086.0
010.060.2007.808.010,060,Konfession,2007,808,Rath/Heumar,10,evangelisch,2148.0
010.060.2007.808.020,060,Konfession,2007,808,Rath/Heumar,20,katholisch,5333.0
010.060.2007.808.030,060,Konfession,2007,808,Rath/Heumar,30,sonstiges,3544.0
010.060.2007.809.010,060,Konfession,2007,809,Neubrück,10,evangelisch,1701.0
010.060.2007.809.020,060,Konfession,2007,809,Neubrück,20,katholisch,3559.0
010.060.2007.809.030,060,Konfession,2007,809,Neubrück,30,sonstiges,3536.0
010.060.2007.901.010,060,Konfession,2007,901,Mülheim,10,evangelisch,5209.0
010.060.2007.901.020,060,Konfession,2007,901,Mülheim,20,katholisch,14252.0
010.060.2007.901.030,060,Konfession,2007,901,Mülheim,30,sonstiges,21455.0
010.060.2007.902.010,060,Konfession,2007,902,Buchforst,10,evangelisch,892.0
010.060.2007.902.020,060,Konfession,2007,902,Buchforst,20,katholisch,2652.0
010.060.2007.902.030,060,Konfession,2007,902,Buchforst,30,sonstiges,3717.0
010.060.2007.903.010,060,Konfession,2007,903,Buchheim,10,evangelisch,1738.0
010.060.2007.903.020,060,Konfession,2007,903,Buchheim,20,katholisch,4393.0
010.060.2007.903.030,060,Konfession,2007,903,Buchheim,30,sonstiges,5852.0
010.060.2007.904.010,060,Konfession,2007,904,Holweide,10,evangelisch,3519.0
010.060.2007.904.020,060,Konfession,2007,904,Holweide,20,katholisch,8425.0
010.060.2007.904.030,060,Konfession,2007,904,Holweide,30,sonstiges,8824.0
010.060.2007.905.010,060,Konfession,2007,905,Dellbrück,10,evangelisch,4587.0
010.060.2007.905.020,060,Konfession,2007,905,Dellbrück,20,katholisch,9150.0
010.060.2007.905.030,060,Konfession,2007,905,Dellbrück,30,sonstiges,7393.0
010.060.2007.906.010,060,Konfession,2007,906,Höhenhaus,10,evangelisch,2712.0
010.060.2007.906.020,060,Konfession,2007,906,Höhenhaus,20,katholisch,7124.0
010.060.2007.906.030,060,Konfession,2007,906,Höhenhaus,30,sonstiges,5509.0
010.060.2007.907.010,060,Konfession,2007,907,Dünnwald,10,evangelisch,2095.0
010.060.2007.907.020,060,Konfession,2007,907,Dünnwald,20,katholisch,5252.0
010.060.2007.907.030,060,Konfession,2007,907,Dünnwald,30,sonstiges,4527.0
010.060.2007.908.010,060,Konfession,2007,908,Stammheim,10,evangelisch,1362.0
010.060.2007.908.020,060,Konfession,2007,908,Stammheim,20,katholisch,3582.0
010.060.2007.908.030,060,Konfession,2007,908,Stammheim,30,sonstiges,2587.0
010.060.2007.909.010,060,Konfession,2007,909,Flittard,10,evangelisch,1378.0
010.060.2007.909.020,060,Konfession,2007,909,Flittard,20,katholisch,3785.0
010.060.2007.909.030,060,Konfession,2007,909,Flittard,30,sonstiges,2654.0
010.060.2008.000.010,060,Konfession,2008,000,Stadt Köln,10,evangelisch,174118.0
010.060.2008.000.020,060,Konfession,2008,000,Stadt Köln,20,katholisch,403651.0
010.060.2008.000.030,060,Konfession,2008,000,Stadt Köln,30,sonstiges,441559.0
010.060.2008.001.010,060,Konfession,2008,001,Innenstadt,10,evangelisch,22419.0
010.060.2008.001.020,060,Konfession,2008,001,Innenstadt,20,katholisch,46834.0
010.060.2008.001.030,060,Konfession,2008,001,Innenstadt,30,sonstiges,57780.0
010.060.2008.002.010,060,Konfession,2008,002,Rodenkirchen,10,evangelisch,18492.0
010.060.2008.002.020,060,Konfession,2008,002,Rodenkirchen,20,katholisch,42000.0
010.060.2008.002.030,060,Konfession,2008,002,Rodenkirchen,30,sonstiges,40444.0
010.060.2008.003.010,060,Konfession,2008,003,Lindenthal,10,evangelisch,28206.0
010.060.2008.003.020,060,Konfession,2008,003,Lindenthal,20,katholisch,56729.0
010.060.2008.003.030,060,Konfession,2008,003,Lindenthal,30,sonstiges,52617.0
010.060.2008.004.010,060,Konfession,2008,004,Ehrenfeld,10,evangelisch,15902.0
010.060.2008.004.020,060,Konfession,2008,004,Ehrenfeld,20,katholisch,40730.0
010.060.2008.004.030,060,Konfession,2008,004,Ehrenfeld,30,sonstiges,46989.0
010.060.2008.005.010,060,Konfession,2008,005,Nippes,10,evangelisch,17006.0
010.060.2008.005.020,060,Konfession,2008,005,Nippes,20,katholisch,41827.0
010.060.2008.005.030,060,Konfession,2008,005,Nippes,30,sonstiges,51259.0
010.060.2008.006.010,060,Konfession,2008,006,Chorweiler,10,evangelisch,12271.0
010.060.2008.006.020,060,Konfession,2008,006,Chorweiler,20,katholisch,34419.0
010.060.2008.006.030,060,Konfession,2008,006,Chorweiler,30,sonstiges,34180.0
010.060.2008.007.010,060,Konfession,2008,007,Porz,10,evangelisch,20207.0
010.060.2008.007.020,060,Konfession,2008,007,Porz,20,katholisch,42641.0
010.060.2008.007.030,060,Konfession,2008,007,Porz,30,sonstiges,43672.0
010.060.2008.008.010,060,Konfession,2008,008,Kalk,10,evangelisch,16370.0
010.060.2008.008.020,060,Konfession,2008,008,Kalk,20,katholisch,40952.0
010.060.2008.008.030,060,Konfession,2008,008,Kalk,30,sonstiges,51008.0
010.060.2008.009.010,060,Konfession,2008,009,Mülheim,10,evangelisch,23245.0
010.060.2008.009.020,060,Konfession,2008,009,Mülheim,20,katholisch,57519.0
010.060.2008.009.030,060,Konfession,2008,009,Mülheim,30,sonstiges,63610.0
010.060.2008.101.010,060,Konfession,2008,101,Altstadt/Süd,10,evangelisch,4510.0
010.060.2008.101.020,060,Konfession,2008,101,Altstadt/Süd,20,katholisch,10424.0
010.060.2008.101.030,060,Konfession,2008,101,Altstadt/Süd,30,sonstiges,12137.0
010.060.2008.102.010,060,Konfession,2008,102,Neustadt/Süd,10,evangelisch,7083.0
010.060.2008.102.020,060,Konfession,2008,102,Neustadt/Süd,20,katholisch,13484.0
010.060.2008.102.030,060,Konfession,2008,102,Neustadt/Süd,30,sonstiges,17152.0
010.060.2008.103.010,060,Konfession,2008,103,Altstadt/Nord,10,evangelisch,2880.0
010.060.2008.103.020,060,Konfession,2008,103,Altstadt/Nord,20,katholisch,6632.0
010.060.2008.103.030,060,Konfession,2008,103,Altstadt/Nord,30,sonstiges,8448.0
010.060.2008.104.010,060,Konfession,2008,104,Neustadt/Nord,10,evangelisch,5128.0
010.060.2008.104.020,060,Konfession,2008,104,Neustadt/Nord,20,katholisch,9858.0
010.060.2008.104.030,060,Konfession,2008,104,Neustadt/Nord,30,sonstiges,13734.0
010.060.2008.105.010,060,Konfession,2008,105,Deutz,10,evangelisch,2818.0
010.060.2008.105.020,060,Konfession,2008,105,Deutz,20,katholisch,6436.0
010.060.2008.105.030,060,Konfession,2008,105,Deutz,30,sonstiges,6309.0
010.060.2008.201.010,060,Konfession,2008,201,Bayenthal,10,evangelisch,1511.0
010.060.2008.201.020,060,Konfession,2008,201,Bayenthal,20,katholisch,3169.0
010.060.2008.201.030,060,Konfession,2008,201,Bayenthal,30,sonstiges,3793.0
010.060.2008.202.010,060,Konfession,2008,202,Marienburg,10,evangelisch,1158.0
010.060.2008.202.020,060,Konfession,2008,202,Marienburg,20,katholisch,2107.0
010.060.2008.202.030,060,Konfession,2008,202,Marienburg,30,sonstiges,2371.0
010.060.2008.203.010,060,Konfession,2008,203,Raderberg,10,evangelisch,829.0
010.060.2008.203.020,060,Konfession,2008,203,Raderberg,20,katholisch,2175.0
010.060.2008.203.030,060,Konfession,2008,203,Raderberg,30,sonstiges,2621.0
010.060.2008.204.010,060,Konfession,2008,204,Raderthal,10,evangelisch,976.0
010.060.2008.204.020,060,Konfession,2008,204,Raderthal,20,katholisch,1904.0
010.060.2008.204.030,060,Konfession,2008,204,Raderthal,30,sonstiges,1833.0
010.060.2008.205.010,060,Konfession,2008,205,Zollstock,10,evangelisch,3531.0
010.060.2008.205.020,060,Konfession,2008,205,Zollstock,20,katholisch,8614.0
010.060.2008.205.030,060,Konfession,2008,205,Zollstock,30,sonstiges,8977.0
010.060.2008.206.010,060,Konfession,2008,206,Rondorf,10,evangelisch,1969.0
010.060.2008.206.020,060,Konfession,2008,206,Rondorf,20,katholisch,4439.0
010.060.2008.206.030,060,Konfession,2008,206,Rondorf,30,sonstiges,3090.0
010.060.2008.207.010,060,Konfession,2008,207,Hahnwald,10,evangelisch,444.0
010.060.2008.207.020,060,Konfession,2008,207,Hahnwald,20,katholisch,813.0
010.060.2008.207.030,060,Konfession,2008,207,Hahnwald,30,sonstiges,802.0
010.060.2008.208.010,060,Konfession,2008,208,Rodenkirchen,10,evangelisch,3318.0
010.060.2008.208.020,060,Konfession,2008,208,Rodenkirchen,20,katholisch,6869.0
010.060.2008.208.030,060,Konfession,2008,208,Rodenkirchen,30,sonstiges,5694.0
010.060.2008.209.010,060,Konfession,2008,209,Weiß,10,evangelisch,1223.0
010.060.2008.209.020,060,Konfession,2008,209,Weiß,20,katholisch,2595.0
010.060.2008.209.030,060,Konfession,2008,209,Weiß,30,sonstiges,1879.0
010.060.2008.210.010,060,Konfession,2008,210,Sürth,10,evangelisch,2066.0
010.060.2008.210.020,060,Konfession,2008,210,Sürth,20,katholisch,4363.0
010.060.2008.210.030,060,Konfession,2008,210,Sürth,30,sonstiges,3911.0
010.060.2008.211.010,060,Konfession,2008,211,Godorf,10,evangelisch,343.0
010.060.2008.211.020,060,Konfession,2008,211,Godorf,20,katholisch,1085.0
010.060.2008.211.030,060,Konfession,2008,211,Godorf,30,sonstiges,824.0
010.060.2008.212.010,060,Konfession,2008,212,Immendorf,10,evangelisch,399.0
010.060.2008.212.020,060,Konfession,2008,212,Immendorf,20,katholisch,971.0
010.060.2008.212.030,060,Konfession,2008,212,Immendorf,30,sonstiges,684.0
010.060.2008.213.010,060,Konfession,2008,213,Meschenich,10,evangelisch,725.0
010.060.2008.213.020,060,Konfession,2008,213,Meschenich,20,katholisch,2896.0
010.060.2008.213.030,060,Konfession,2008,213,Meschenich,30,sonstiges,3965.0
010.060.2008.301.010,060,Konfession,2008,301,Klettenberg,10,evangelisch,2016.0
010.060.2008.301.020,060,Konfession,2008,301,Klettenberg,20,katholisch,4292.0
010.060.2008.301.030,060,Konfession,2008,301,Klettenberg,30,sonstiges,3905.0
010.060.2008.302.010,060,Konfession,2008,302,Sülz,10,evangelisch,7283.0
010.060.2008.302.020,060,Konfession,2008,302,Sülz,20,katholisch,14600.0
010.060.2008.302.030,060,Konfession,2008,302,Sülz,30,sonstiges,13592.0
010.060.2008.303.010,060,Konfession,2008,303,Lindenthal,10,evangelisch,6280.0
010.060.2008.303.020,060,Konfession,2008,303,Lindenthal,20,katholisch,12427.0
010.060.2008.303.030,060,Konfession,2008,303,Lindenthal,30,sonstiges,10409.0
010.060.2008.304.010,060,Konfession,2008,304,Braunsfeld,10,evangelisch,2369.0
010.060.2008.304.020,060,Konfession,2008,304,Braunsfeld,20,katholisch,4242.0
010.060.2008.304.030,060,Konfession,2008,304,Braunsfeld,30,sonstiges,3839.0
010.060.2008.305.010,060,Konfession,2008,305,Müngersdorf,10,evangelisch,1541.0
010.060.2008.305.020,060,Konfession,2008,305,Müngersdorf,20,katholisch,3435.0
010.060.2008.305.030,060,Konfession,2008,305,Müngersdorf,30,sonstiges,3095.0
010.060.2008.306.010,060,Konfession,2008,306,Junkersdorf,10,evangelisch,2627.0
010.060.2008.306.020,060,Konfession,2008,306,Junkersdorf,20,katholisch,5010.0
010.060.2008.306.030,060,Konfession,2008,306,Junkersdorf,30,sonstiges,4772.0
010.060.2008.307.010,060,Konfession,2008,307,Weiden,10,evangelisch,3085.0
010.060.2008.307.020,060,Konfession,2008,307,Weiden,20,katholisch,6107.0
010.060.2008.307.030,060,Konfession,2008,307,Weiden,30,sonstiges,7145.0
010.060.2008.308.010,060,Konfession,2008,308,Lövenich,10,evangelisch,1667.0
010.060.2008.308.020,060,Konfession,2008,308,Lövenich,20,katholisch,3604.0
010.060.2008.308.030,060,Konfession,2008,308,Lövenich,30,sonstiges,3107.0
010.060.2008.309.010,060,Konfession,2008,309,Widdersdorf,10,evangelisch,1338.0
010.060.2008.309.020,060,Konfession,2008,309,Widdersdorf,20,katholisch,3012.0
010.060.2008.309.030,060,Konfession,2008,309,Widdersdorf,30,sonstiges,2753.0
010.060.2008.401.010,060,Konfession,2008,401,Ehrenfeld,10,evangelisch,5739.0
010.060.2008.401.020,060,Konfession,2008,401,Ehrenfeld,20,katholisch,12745.0
010.060.2008.401.030,060,Konfession,2008,401,Ehrenfeld,30,sonstiges,16838.0
010.060.2008.402.010,060,Konfession,2008,402,Neuehrenfeld,10,evangelisch,3684.0
010.060.2008.402.020,060,Konfession,2008,402,Neuehrenfeld,20,katholisch,9338.0
010.060.2008.402.030,060,Konfession,2008,402,Neuehrenfeld,30,sonstiges,10334.0
010.060.2008.403.010,060,Konfession,2008,403,Bickendorf,10,evangelisch,2182.0
010.060.2008.403.020,060,Konfession,2008,403,Bickendorf,20,katholisch,6401.0
010.060.2008.403.030,060,Konfession,2008,403,Bickendorf,30,sonstiges,7626.0
010.060.2008.404.010,060,Konfession,2008,404,Vogelsang,10,evangelisch,1351.0
010.060.2008.404.020,060,Konfession,2008,404,Vogelsang,20,katholisch,3813.0
010.060.2008.404.030,060,Konfession,2008,404,Vogelsang,30,sonstiges,2924.0
010.060.2008.405.010,060,Konfession,2008,405,Bocklemünd/Mengenich,10,evangelisch,1669.0
010.060.2008.405.020,060,Konfession,2008,405,Bocklemünd/Mengenich,20,katholisch,4510.0
010.060.2008.405.030,060,Konfession,2008,405,Bocklemünd/Mengenich,30,sonstiges,4538.0
010.060.2008.406.010,060,Konfession,2008,406,Ossendorf,10,evangelisch,1277.0
010.060.2008.406.020,060,Konfession,2008,406,Ossendorf,20,katholisch,3923.0
010.060.2008.406.030,060,Konfession,2008,406,Ossendorf,30,sonstiges,4729.0
010.060.2008.501.010,060,Konfession,2008,501,Nippes,10,evangelisch,5417.0
010.060.2008.501.020,060,Konfession,2008,501,Nippes,20,katholisch,11975.0
010.060.2008.501.030,060,Konfession,2008,501,Nippes,30,sonstiges,15945.0
010.060.2008.502.010,060,Konfession,2008,502,Mauenheim,10,evangelisch,899.0
010.060.2008.502.020,060,Konfession,2008,502,Mauenheim,20,katholisch,2239.0
010.060.2008.502.030,060,Konfession,2008,502,Mauenheim,30,sonstiges,2513.0
010.060.2008.503.010,060,Konfession,2008,503,Riehl,10,evangelisch,2024.0
010.060.2008.503.020,060,Konfession,2008,503,Riehl,20,katholisch,4247.0
010.060.2008.503.030,060,Konfession,2008,503,Riehl,30,sonstiges,4965.0
010.060.2008.504.010,060,Konfession,2008,504,Niehl,10,evangelisch,2463.0
010.060.2008.504.020,060,Konfession,2008,504,Niehl,20,katholisch,6306.0
010.060.2008.504.030,060,Konfession,2008,504,Niehl,30,sonstiges,8824.0
010.060.2008.505.010,060,Konfession,2008,505,Weidenpesch,10,evangelisch,2005.0
010.060.2008.505.020,060,Konfession,2008,505,Weidenpesch,20,katholisch,5178.0
010.060.2008.505.030,060,Konfession,2008,505,Weidenpesch,30,sonstiges,6462.0
010.060.2008.506.010,060,Konfession,2008,506,Longerich,10,evangelisch,2211.0
010.060.2008.506.020,060,Konfession,2008,506,Longerich,20,katholisch,6692.0
010.060.2008.506.030,060,Konfession,2008,506,Longerich,30,sonstiges,4683.0
010.060.2008.507.010,060,Konfession,2008,507,Bilderstöckchen,10,evangelisch,1987.0
