Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilpanzeile;Ist 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;03 - Einzahlung aus Veräußerung Finanzanlagen;12.122;0;0;0;0;338.200
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;06 - Summe investive Einzahlungen;12.122;0;0;0;0;338.200
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;10 - Auszahlung für den Erwerb von Finanzanlagen;0;19.500;74.000;13.800;13.800;352.000
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;13 - Summe investive Auszahlungen;0;19.500;74.000;13.800;13.800;352.000
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;14 - Saldo Investitionstätigkeit;12.122;-19.500;-74.000;-13.800;-13.800;-13.800
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;15 - Aufnahme von Darlehen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;18 - Tilgung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;19 - Gewährung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;03 - Einzahlung aus Veräußerung Finanzanlagen;1.785.355;1.760.000;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;06 - Summe investive Einzahlungen;1.785.355;1.760.000;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;4.938.000;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;08 - Auszahlungen für Baumaßnahmen;96.927;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;10 - Auszahlung für den Erwerb von Finanzanlagen;0;2.004.000;772.200;241.000;241.000;241.000
17;Stiftungen;1703;Waisenhausstiftung;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;13 - Summe investive Auszahlungen;96.927;2.004.000;5.710.200;241.000;241.000;241.000
17;Stiftungen;1703;Waisenhausstiftung;14 - Saldo Investitionstätigkeit;1.688.428;-244.000;-5.710.200;-241.000;-241.000;-241.000
17;Stiftungen;1703;Waisenhausstiftung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;18 - Tilgung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;19 - Gewährung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;03 - Einzahlung aus Veräußerung Finanzanlagen;189.244;0;0;0;0;624.200
17;Stiftungen;1704;Altersstiftung;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;06 - Summe investive Einzahlungen;189.244;0;0;0;0;624.200
17;Stiftungen;1704;Altersstiftung;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;08 - Auszahlungen für Baumaßnahmen;197.965;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;10 - Auszahlung für den Erwerb von Finanzanlagen;0;46.100;598.500;106.400;106.400;730.600
17;Stiftungen;1704;Altersstiftung;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;13 - Summe investive Auszahlungen;197.965;46.100;598.500;106.400;106.400;730.600
17;Stiftungen;1704;Altersstiftung;14 - Saldo Investitionstätigkeit;-8.721;-46.100;-598.500;-106.400;-106.400;-106.400
17;Stiftungen;1704;Altersstiftung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;18 - Tilgung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;19 - Gewährung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;03 - Einzahlung aus Veräußerung Finanzanlagen;21.424;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;06 - Summe investive Einzahlungen;21.424;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;10 - Auszahlung für den Erwerb von Finanzanlagen;0;140.500;2.655.900;73.800;73.800;73.800
17;Stiftungen;1705;Wohnungsstiftungen;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;13 - Summe investive Auszahlungen;0;140.500;2.655.900;73.800;73.800;73.800
17;Stiftungen;1705;Wohnungsstiftungen;14 - Saldo Investitionstätigkeit;21.424;-140.500;-2.655.900;-73.800;-73.800;-73.800
17;Stiftungen;1705;Wohnungsstiftungen;15 - Aufnahme von Darlehen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;18 - Tilgung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;19 - Gewährung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;03 - Einzahlung aus Veräußerung Finanzanlagen;2.741.166;2.640.000;0;0;0;1.631.600
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;06 - Summe investive Einzahlungen;2.741.166;2.640.000;0;0;0;1.631.600
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;10 - Auszahlung für den Erwerb von Finanzanlagen;0;2.790.600;4.674.800;146.300;146.300;1.777.900
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;13 - Summe investive Auszahlungen;0;2.790.600;4.674.800;146.300;146.300;1.777.900
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;14 - Saldo Investitionstätigkeit;2.741.166;-150.600;-4.674.800;-146.300;-146.300;-146.300
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;15 - Aufnahme von Darlehen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;18 - Tilgung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;19 - Gewährung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;02 - Einzahlung aus der Veräußerung von Sachanlagen;1.752.001;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;03 - Einzahlung aus Veräußerung Finanzanlagen;2.324.754;2.260.000;0;0;0;1.634.500
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;06 - Summe investive Einzahlungen;4.076.755;2.260.000;0;0;0;1.634.500
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;10 - Auszahlung für den Erwerb von Finanzanlagen;1.355.620;2.347.200;358.900;78.100;78.100;1.712.600
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;13 - Summe investive Auszahlungen;1.355.620;2.347.200;358.900;78.100;78.100;1.712.600
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;14 - Saldo Investitionstätigkeit;2.721.135;-87.200;-358.900;-78.100;-78.100;-78.100
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;15 - Aufnahme von Darlehen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;18 - Tilgung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;19 - Gewährung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;03 - Einzahlung aus Veräußerung Finanzanlagen;2.063;0;0;0;0;9.000
17;Stiftungen;1708;Büchereistiftung;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;06 - Summe investive Einzahlungen;2.063;0;0;0;0;9.000
17;Stiftungen;1708;Büchereistiftung;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;10 - Auszahlung für den Erwerb von Finanzanlagen;0;3.400;63.600;2.400;2.400;11.400
17;Stiftungen;1708;Büchereistiftung;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;13 - Summe investive Auszahlungen;0;3.400;63.600;2.400;2.400;11.400
17;Stiftungen;1708;Büchereistiftung;14 - Saldo Investitionstätigkeit;2.063;-3.400;-63.600;-2.400;-2.400;-2.400
17;Stiftungen;1708;Büchereistiftung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;18 - Tilgung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;19 - Gewährung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;03 - Einzahlung aus Veräußerung Finanzanlagen;3.406.360;3.130.000;0;0;0;3.975.200
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;06 - Summe investive Einzahlungen;3.406.360;3.130.000;0;0;0;3.975.200
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;10 - Auszahlung für den Erwerb von Finanzanlagen;3.130.000;3.303.800;997.000;172.700;172.700;4.147.900
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;13 - Summe investive Auszahlungen;3.130.000;3.303.800;997.000;172.700;172.700;4.147.900
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;14 - Saldo Investitionstätigkeit;276.360;-173.800;-997.000;-172.700;-172.700;-172.700
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;15 - Aufnahme von Darlehen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;18 - Tilgung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;19 - Gewährung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;03 - Einzahlung aus Veräußerung Finanzanlagen;211.764;0;0;0;0;25.200
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;06 - Summe investive Einzahlungen;211.764;0;0;0;0;25.200
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;10 - Auszahlung für den Erwerb von Finanzanlagen;0;11.700;274.500;8.500;8.500;33.700
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;13 - Summe investive Auszahlungen;0;11.700;274.500;8.500;8.500;33.700
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;14 - Saldo Investitionstätigkeit;211.764;-11.700;-274.500;-8.500;-8.500;-8.500
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;15 - Aufnahme von Darlehen;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;18 - Tilgung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;19 - Gewährung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;03 - Einzahlung aus Veräußerung Finanzanlagen;2.173;0;0;0;0;7.900
17;Stiftungen;1711;Emilie-Kühner-Stiftung;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;06 - Summe investive Einzahlungen;2.173;0;0;0;0;7.900
17;Stiftungen;1711;Emilie-Kühner-Stiftung;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;10 - Auszahlung für den Erwerb von Finanzanlagen;0;3.500;13.900;2.500;2.500;10.400
17;Stiftungen;1711;Emilie-Kühner-Stiftung;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;13 - Summe investive Auszahlungen;0;3.500;13.900;2.500;2.500;10.400
17;Stiftungen;1711;Emilie-Kühner-Stiftung;14 - Saldo Investitionstätigkeit;2.173;-3.500;-13.900;-2.500;-2.500;-2.500
17;Stiftungen;1711;Emilie-Kühner-Stiftung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;18 - Tilgung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1711;Emilie-Kühner-Stiftung;19 - Gewährung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;03 - Einzahlung aus Veräußerung Finanzanlagen;15.988;0;0;0;0;28.900
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;06 - Summe investive Einzahlungen;15.988;0;0;0;0;28.900
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;10 - Auszahlung für den Erwerb von Finanzanlagen;0;16.200;106.300;15.100;15.100;44.000
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;13 - Summe investive Auszahlungen;0;16.200;106.300;15.100;15.100;44.000
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;14 - Saldo Investitionstätigkeit;15.988;-16.200;-106.300;-15.100;-15.100;-15.100
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;15 - Aufnahme von Darlehen;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;18 - Tilgung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1712;Gemeinsame Stiftungen Geschwister Abelen und Karl Bau;19 - Gewährung von Darlehen;0;0;0;0;0;0
17;Stiftungen;1713;Hermann-Frank-Fonds;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
17;Stiftungen;1713;Hermann-Frank-Fonds;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
17;Stiftungen;1713;Hermann-Frank-Fonds;03 - Einzahlung aus Veräußerung Finanzanlagen;1.797.380;1.740.000;0;0;0;3.048.500
17;Stiftungen;1713;Hermann-Frank-Fonds;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
17;Stiftungen;1713;Hermann-Frank-Fonds;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
17;Stiftungen;1713;Hermann-Frank-Fonds;06 - Summe investive Einzahlungen;1.797.380;1.740.000;0;0;0;3.048.500
17;Stiftungen;1713;Hermann-Frank-Fonds;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
17;Stiftungen;1713;Hermann-Frank-Fonds;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
17;Stiftungen;1713;Hermann-Frank-Fonds;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
