Produktbereich;PB_BEZ;Teilplan;PG_BEZ;Bezirk;Bezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;9;Mühlheim;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);174.526;133.113;186.308;186.308;186.308;186.308
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;9;Mühlheim;28 = Jahresergebnis;32.107.562;34.629.386;35.312.982;37.291.564;39.113.498;40.981.923
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;05 - privatrechtl. Leistungsentgelte;-59.916;-21.100;-62.000;-62.000;-62.000;-62.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;10 = ordentliche Erträge;-59.916;-21.100;-62.000;-62.000;-62.000;-62.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;11 - Personalaufwendungen;193.883;93.367;155.332;170.233;178.193;184.959
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;13 - Aufwendungen für Sach- und Dienstleistungen;7.915;10.938;10.938;10.938;10.938;10.938
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;14 - Bilanzielle Abschreibungen;69;69;69;69;69;69
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;15 - Transferaufwendungen;2.650;1.100;1.100;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;16 - sonstige ordentl. Aufwendungen;17.309;19.090;17.731;17.731;17.731;17.731
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;17 = ordentliche Aufwendungen;221.826;124.564;185.170;198.971;206.931;213.697
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);161.910;103.464;123.170;136.971;144.931;151.697
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;22 = ordentliches Jahresergebnis (18 und 21);161.910;103.464;123.170;136.971;144.931;151.697
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);161.910;103.464;123.170;136.971;144.931;151.697
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1.129;1.780;1.781;1.781;1.781;1.781
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;1;Innenstadt;28 = Jahresergebnis;163.039;105.244;124.951;138.752;146.711;153.477
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;05 - privatrechtl. Leistungsentgelte;-24.824;-21.100;-27.000;-27.000;-27.000;-27.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;10 = ordentliche Erträge;-24.824;-21.100;-27.000;-27.000;-27.000;-27.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;11 - Personalaufwendungen;22.832;16.052;18.088;19.795;20.987;22.104
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;13 - Aufwendungen für Sach- und Dienstleistungen;338;4.375;4.375;4.375;4.375;4.375
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;15 - Transferaufwendungen;12.420;19.600;19.500;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;16 - sonstige ordentl. Aufwendungen;6.755;2.846;2.642;2.642;2.642;2.642
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;17 = ordentliche Aufwendungen;42.344;42.873;44.605;26.812;28.004;29.121
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);17.520;21.773;17.605;-188;1.004;2.121
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;22 = ordentliches Jahresergebnis (18 und 21);17.520;21.773;17.605;-188;1.004;2.121
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);17.520;21.773;17.605;-188;1.004;2.121
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);185;266;266;266;266;266
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;2;Rodenkirchen;28 = Jahresergebnis;17.705;22.038;17.871;77;1.270;2.387
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;05 - privatrechtl. Leistungsentgelte;-36.851;-21.100;-38.000;-38.000;-38.000;-38.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;07 - sonstige ordentliche Erträge;-260;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;10 = ordentliche Erträge;-37.111;-21.100;-38.000;-38.000;-38.000;-38.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;11 - Personalaufwendungen;130.462;103.510;114.428;125.365;131.861;137.624
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;13 - Aufwendungen für Sach- und Dienstleistungen;5.052;4.375;4.375;4.375;4.375;4.375
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;14 - Bilanzielle Abschreibungen;346;327;313;313;313;313
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;15 - Transferaufwendungen;7.500;11.000;11.000;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;16 - sonstige ordentl. Aufwendungen;25.426;27.511;25.536;25.536;25.536;25.536
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;17 = ordentliche Aufwendungen;168.786;146.722;155.652;155.589;162.085;167.847
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);131.675;125.622;117.652;117.589;124.085;129.847
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;22 = ordentliches Jahresergebnis (18 und 21);131.675;125.622;117.652;117.589;124.085;129.847
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);131.675;125.622;117.652;117.589;124.085;129.847
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);2.080;2.566;2.567;2.567;2.567;2.567
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;3;Lindenthal;28 = Jahresergebnis;133.755;128.188;120.219;120.155;126.652;132.414
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;05 - privatrechtl. Leistungsentgelte;-7.496;-21.100;-10.000;-10.000;-10.000;-10.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;10 = ordentliche Erträge;-7.496;-21.100;-10.000;-10.000;-10.000;-10.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;11 - Personalaufwendungen;150.492;47.751;129.425;141.792;148.829;154.973
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;13 - Aufwendungen für Sach- und Dienstleistungen;6.711;10.938;10.938;10.938;10.938;10.938
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;15 - Transferaufwendungen;1.300;8.100;8.100;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;16 - sonstige ordentl. Aufwendungen;13.697;13.562;12.601;12.601;12.601;12.601
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;17 = ordentliche Aufwendungen;172.200;80.350;161.064;165.331;172.368;178.512
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);164.704;59.250;151.064;155.331;162.368;168.512
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;22 = ordentliches Jahresergebnis (18 und 21);164.704;59.250;151.064;155.331;162.368;168.512
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);164.704;59.250;151.064;155.331;162.368;168.512
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);735;1.265;1.266;1.266;1.266;1.266
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;4;Ehrenfeld;28 = Jahresergebnis;165.440;60.516;152.330;156.597;163.634;169.778
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;05 - privatrechtl. Leistungsentgelte;-13.829;-21.100;-15.000;-15.000;-15.000;-15.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;10 = ordentliche Erträge;-13.829;-21.100;-15.000;-15.000;-15.000;-15.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;11 - Personalaufwendungen;150.648;116.632;107.813;118.106;124.076;129.322
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;13 - Aufwendungen für Sach- und Dienstleistungen;4.507;4.375;4.375;4.375;4.375;4.375
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;14 - Bilanzielle Abschreibungen;438;420;420;420;420;420
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;15 - Transferaufwendungen;1.500;3.000;3.000;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;16 - sonstige ordentl. Aufwendungen;19.129;20.584;19.103;19.103;19.103;19.103
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;17 = ordentliche Aufwendungen;176.222;145.010;134.710;142.004;147.974;153.219
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);162.393;123.910;119.710;127.004;132.974;138.219
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;22 = ordentliches Jahresergebnis (18 und 21);162.393;123.910;119.710;127.004;132.974;138.219
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);162.393;123.910;119.710;127.004;132.974;138.219
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1.317;1.919;1.920;1.920;1.920;1.920
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;5;Nippes;28 = Jahresergebnis;163.710;125.830;121.630;128.924;134.894;140.139
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;05 - privatrechtl. Leistungsentgelte;-27.760;-21.100;-29.000;-29.000;-29.000;-29.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;10 = ordentliche Erträge;-27.760;-21.100;-29.000;-29.000;-29.000;-29.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;11 - Personalaufwendungen;123.539;47.751;104.195;114.147;119.877;124.901
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;13 - Aufwendungen für Sach- und Dienstleistungen;930;4.375;4.375;4.375;4.375;4.375
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;14 - Bilanzielle Abschreibungen;47;47;47;47;47;47
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;15 - Transferaufwendungen;3.430;2.500;2.000;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;16 - sonstige ordentl. Aufwendungen;6.717;6.972;6.483;6.483;6.483;6.483
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;17 = ordentliche Aufwendungen;134.663;61.645;117.100;125.052;130.782;135.805
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);106.902;40.545;88.100;96.052;101.782;106.805
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;22 = ordentliches Jahresergebnis (18 und 21);106.902;40.545;88.100;96.052;101.782;106.805
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);106.902;40.545;88.100;96.052;101.782;106.805
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);225;651;651;651;651;651
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;6;Chorweiler;28 = Jahresergebnis;107.128;41.196;88.751;96.703;102.433;107.456
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;03 - sonstige Transfererträge;-500;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;05 - privatrechtl. Leistungsentgelte;-39.992;-21.100;-42.000;-42.000;-42.000;-42.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;10 = ordentliche Erträge;-40.492;-21.100;-42.000;-42.000;-42.000;-42.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;11 - Personalaufwendungen;152.055;132.512;168.481;184.557;193.967;202.268
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;13 - Aufwendungen für Sach- und Dienstleistungen;271;10.938;10.938;10.938;10.938;10.938
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;14 - Bilanzielle Abschreibungen;5.714;136;136;136;136;136
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;15 - Transferaufwendungen;11.800;6.000;6.100;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;16 - sonstige ordentl. Aufwendungen;24.005;25.440;23.611;23.611;23.611;23.611
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;17 = ordentliche Aufwendungen;193.844;175.026;209.265;219.242;228.651;236.953
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);153.352;153.926;167.265;177.242;186.651;194.953
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;22 = ordentliches Jahresergebnis (18 und 21);153.352;153.926;167.265;177.242;186.651;194.953
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);153.352;153.926;167.265;177.242;186.651;194.953
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1.569;2.372;2.373;2.373;2.373;2.373
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;7;Porz;28 = Jahresergebnis;154.921;156.298;169.638;179.614;189.024;197.325
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;05 - privatrechtl. Leistungsentgelte;-20.907;-21.100;-22.000;-22.000;-22.000;-22.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;10 = ordentliche Erträge;-20.907;-21.100;-22.000;-22.000;-22.000;-22.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;11 - Personalaufwendungen;123.975;93.367;107.813;118.106;124.076;129.322
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;13 - Aufwendungen für Sach- und Dienstleistungen;2.602;10.938;10.938;10.938;10.938;10.938
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;14 - Bilanzielle Abschreibungen;171;171;61;61;61;61
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;15 - Transferaufwendungen;3.750;5.800;5.800;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;16 - sonstige ordentl. Aufwendungen;16.339;17.538;16.281;16.281;16.281;16.281
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;17 = ordentliche Aufwendungen;146.837;127.814;140.892;145.386;151.356;156.601
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);125.931;106.714;118.892;123.386;129.356;134.601
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;22 = ordentliches Jahresergebnis (18 und 21);125.931;106.714;118.892;123.386;129.356;134.601
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);125.931;106.714;118.892;123.386;129.356;134.601
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1.271;1.636;1.636;1.636;1.636;1.636
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;8;Kalk;28 = Jahresergebnis;127.202;108.350;120.528;125.022;130.992;136.237
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;05 - privatrechtl. Leistungsentgelte;-44.055;-21.400;-45.200;-45.200;-45.200;-45.200
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;10 = ordentliche Erträge;-44.055;-21.400;-45.200;-45.200;-45.200;-45.200
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;11 - Personalaufwendungen;214.160;128.492;204.278;223.905;234.003;242.444
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;13 - Aufwendungen für Sach- und Dienstleistungen;21.983;8.750;8.750;8.750;8.750;8.750
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;14 - Bilanzielle Abschreibungen;179;179;160;160;160;160
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;15 - Transferaufwendungen;19.430;8.200;8.200;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;16 - sonstige ordentl. Aufwendungen;17.818;18.491;17.178;17.178;17.178;17.178
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;17 = ordentliche Aufwendungen;273.569;164.111;238.566;249.993;260.091;268.533
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);229.515;142.711;193.366;204.793;214.891;223.333
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;22 = ordentliches Jahresergebnis (18 und 21);229.515;142.711;193.366;204.793;214.891;223.333
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);229.515;142.711;193.366;204.793;214.891;223.333
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1.034;1.724;1.724;1.724;1.724;1.724
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;9;Mühlheim;28 = Jahresergebnis;230.549;144.435;195.091;206.517;216.615;225.057
10;Bauen und Wohnen;1004;Bereitstellung und Bewirtschaftung von Wohnraum;3;Lindenthal;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
10;Bauen und Wohnen;1004;Bereitstellung und Bewirtschaftung von Wohnraum;3;Lindenthal;10 = ordentliche Erträge;0;0;0;0;0;0
10;Bauen und Wohnen;1004;Bereitstellung und Bewirtschaftung von Wohnraum;3;Lindenthal;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);0;0;0;0;0;0
10;Bauen und Wohnen;1004;Bereitstellung und Bewirtschaftung von Wohnraum;3;Lindenthal;22 = ordentliches Jahresergebnis (18 und 21);0;0;0;0;0;0
10;Bauen und Wohnen;1004;Bereitstellung und Bewirtschaftung von Wohnraum;3;Lindenthal;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);0;0;0;0;0;0
10;Bauen und Wohnen;1004;Bereitstellung und Bewirtschaftung von Wohnraum;3;Lindenthal;28 = Jahresergebnis;0;0;0;0;0;0
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;8;Kalk;15 - Transferaufwendungen;58.600;56.895;61.905;61.905;61.905;61.905
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;8;Kalk;17 = ordentliche Aufwendungen;58.600;56.895;61.905;61.905;61.905;61.905
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;8;Kalk;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);58.600;56.895;61.905;61.905;61.905;61.905
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;8;Kalk;22 = ordentliches Jahresergebnis (18 und 21);58.600;56.895;61.905;61.905;61.905;61.905
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;8;Kalk;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);58.600;56.895;61.905;61.905;61.905;61.905
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;8;Kalk;28 = Jahresergebnis;58.600;56.895;61.905;61.905;61.905;61.905
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;9;Mühlheim;15 - Transferaufwendungen;107.400;106.000;114.300;114.300;114.300;114.300
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;9;Mühlheim;17 = ordentliche Aufwendungen;107.400;106.000;114.300;114.300;114.300;114.300
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;9;Mühlheim;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);107.400;106.000;114.300;114.300;114.300;114.300
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;9;Mühlheim;22 = ordentliches Jahresergebnis (18 und 21);107.400;106.000;114.300;114.300;114.300;114.300
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;9;Mühlheim;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);107.400;106.000;114.300;114.300;114.300;114.300
10;Bauen und Wohnen;1005;Leistungen zur Vermeidung von Obdachlosigkeit;9;Mühlheim;28 = Jahresergebnis;107.400;106.000;114.300;114.300;114.300;114.300
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;02 - Zuwendungen und allg. Umlagen;-788.197;-729.740;-742.743;-742.743;-742.743;-742.743
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;04 - öffentl.rechtl. Leistungsentgelte;-2.769.560;-2.676.755;-2.761.811;-2.761.813;-2.761.811;-2.761.813
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;05 - privatrechtl. Leistungsentgelte;-133.572;-45.000;-100.000;-100.000;-100.000;-100.000
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;06 - Kostenerstattungen und Umlagen;-49.914;0;0;0;0;0
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;07 - sonstige ordentliche Erträge;-39.813;0;0;0;0;0
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;10 = ordentliche Erträge;-3.781.055;-3.451.495;-3.604.554;-3.604.556;-3.604.554;-3.604.556
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;13 - Aufwendungen für Sach- und Dienstleistungen;1.924.590;1.544.600;1.652.700;1.643.700;1.643.700;1.643.700
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;14 - Bilanzielle Abschreibungen;5.808.882;5.823.012;5.934.549;5.934.551;5.934.549;5.934.551
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;16 - sonstige ordentl. Aufwendungen;201.848;1.251.500;165.000;165.000;165.000;165.000
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;17 = ordentliche Aufwendungen;7.935.321;8.619.112;7.752.249;7.743.251;7.743.249;7.743.251
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);4.154.266;5.167.617;4.147.695;4.138.695;4.138.695;4.138.695
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;20 - Zinsen und sonst. Finanzaufwendungen;30.878;0;0;0;0;0
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;21 = Finanzergebnis (19 und 20);30.878;0;0;0;0;0
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;22 = ordentliches Jahresergebnis (18 und 21);4.185.143;5.167.617;4.147.695;4.138.695;4.138.695;4.138.695
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);4.185.143;5.167.617;4.147.695;4.138.695;4.138.695;4.138.695
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;1;Innenstadt;28 = Jahresergebnis;4.185.143;5.167.617;4.147.695;4.138.695;4.138.695;4.138.695
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;2;Rodenkirchen;02 - Zuwendungen und allg. Umlagen;-820.832;-382.775;-391.366;-391.366;-391.366;-391.366
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;2;Rodenkirchen;04 - öffentl.rechtl. Leistungsentgelte;-2.807.118;-3.050.899;-3.037.888;-3.037.888;-3.037.888;-3.037.889
12;Verkehrsflächen und -anlagen, ÖPNV;1201;Straßen, Wege, Plätze;2;Rodenkirchen;05 - privatrechtl. Leistungsentgelte;-8.979;-5.000;-15.000;-15.000;-15.000;-15.000
