Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
12;Verkehrsflächen und -anlagen, ÖPNV;1202;Brücken, Tunnel, Stadtbahn, ÖPNV;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
12;Verkehrsflächen und -anlagen, ÖPNV;1202;Brücken, Tunnel, Stadtbahn, ÖPNV;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
12;Verkehrsflächen und -anlagen, ÖPNV;1202;Brücken, Tunnel, Stadtbahn, ÖPNV;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-38115627;-67294411;-63295633;-68970883;-58808429;-58975426
12;Verkehrsflächen und -anlagen, ÖPNV;1202;Brücken, Tunnel, Stadtbahn, ÖPNV;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);210714;139599;213109;213109;213109;213109
12;Verkehrsflächen und -anlagen, ÖPNV;1202;Brücken, Tunnel, Stadtbahn, ÖPNV;28 = Jahresergebnis;-38326341;-67434010;-63508741;-69183992;-59021538;-59188535
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;02 - Zuwendungen und allg. Umlagen;715722;656500;755578;755328;754936;754820
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;03 - sonstige Transfererträge;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;04 - öffentl.rechtl. Leistungsentgelte;388243;161100;149800;149800;149800;149800
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;05 - privatrechtl. Leistungsentgelte;553864;540888;540888;540888;540888;540888
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;06 - Kostenerstattungen und Umlagen;6129;3600;3600;3600;3600;3600
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;07 - sonstige ordentliche Erträge;214402;114396;114396;114396;114396;114396
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;09 - Bestandsveränderungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;10 = ordentliche Erträge;1878359;1476484;1564262;1564012;1563620;1563504
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;11 - Personalaufwendungen;24723195;25437543;25420511;27996395;29140292;30026883
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;12 - Versorgungsaufwendungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;13 - Aufwendungen für Sach- und Dienstleistungen;10451166;13478495;13434570;11346357;9186357;9186357
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;14 - Bilanzielle Abschreibungen;966151;1817592;1838052;2003668;1984613;1979611
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;15 - Transferaufwendungen;259704;245100;264600;260100;260100;260100
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;16 - sonstige ordentl. Aufwendungen;3696425;3328725;3647920;3194920;3194920;3194920
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;17 = ordentliche Aufwendungen;40096641;44307455;44605653;44801441;43766282;44647872
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-38218282;-42830971;-43041391;-43237429;-42202662;-43084368
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;19 - Finanzerträge;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;20 - Zinsen und sonst. Finanzaufwendungen;0;21000;1000;1000;1000;1000
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;21 = Finanzergebnis (19 und 20);0;-21000;-1000;-1000;-1000;-1000
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;22 = ordentliches Jahresergebnis (18 und 21);-38218282;-42851971;-43042391;-43238429;-42203662;-43085368
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;23 - außerordentliche Erträge;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-38218282;-42851971;-43042391;-43238429;-42203662;-43085368
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);337823;310004;404481;404481;404481;404481
13;Natur- und Landschaftspflege;1301;Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen;28 = Jahresergebnis;-38556105;-43161975;-43446873;-43642910;-42608144;-43489850
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;02 - Zuwendungen und allg. Umlagen;8970;8970;8970;8970;8970;8970
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;03 - sonstige Transfererträge;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;05 - privatrechtl. Leistungsentgelte;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;07 - sonstige ordentliche Erträge;2495214;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;08 - aktivierte Eigenleistungen;123311;0;189358;173166;195169;248549
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;09 - Bestandsveränderungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;10 = ordentliche Erträge;2627495;8970;198327;182136;204138;257519
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;11 - Personalaufwendungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;12 - Versorgungsaufwendungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;13 - Aufwendungen für Sach- und Dienstleistungen;14376949;14099445;13112001;12490002;12312002;12200002
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;14 - Bilanzielle Abschreibungen;1194321;1124500;788582;684565;611605;567240
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;15 - Transferaufwendungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;16 - sonstige ordentl. Aufwendungen;417720;17425;19763;19763;19763;19763
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;17 = ordentliche Aufwendungen;15988990;15241369;13920347;13194330;12943369;12787005
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-13361495;-15232400;-13722019;-13012194;-12739231;-12529485
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;19 - Finanzerträge;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;22 = ordentliches Jahresergebnis (18 und 21);-13361495;-15232400;-13722019;-13012194;-12739231;-12529485
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;23 - außerordentliche Erträge;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-13361495;-15232400;-13722019;-13012194;-12739231;-12529485
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);0;0;0;0;0;0
13;Natur- und Landschaftspflege;1302;Wasser und Wasserbau;28 = Jahresergebnis;-13361495;-15232400;-13722019;-13012194;-12739231;-12529485
13;Natur- und Landschaftspflege;1303;Friedhöfe;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;02 - Zuwendungen und allg. Umlagen;41735;8266;8525;8525;8525;8525
13;Natur- und Landschaftspflege;1303;Friedhöfe;03 - sonstige Transfererträge;0;600;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;04 - öffentl.rechtl. Leistungsentgelte;19175890;20657648;20365407;19029424;19439704;19802068
13;Natur- und Landschaftspflege;1303;Friedhöfe;05 - privatrechtl. Leistungsentgelte;19427;24000;19500;19500;19500;19500
13;Natur- und Landschaftspflege;1303;Friedhöfe;06 - Kostenerstattungen und Umlagen;1262192;1218060;1259520;1259520;1259520;1259520
13;Natur- und Landschaftspflege;1303;Friedhöfe;07 - sonstige ordentliche Erträge;212561;83360;83460;83460;83460;83460
13;Natur- und Landschaftspflege;1303;Friedhöfe;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;09 - Bestandsveränderungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;10 = ordentliche Erträge;20711804;21991934;21736412;20400428;20810709;21173072
13;Natur- und Landschaftspflege;1303;Friedhöfe;11 - Personalaufwendungen;12028010;11890678;12802414;14089420;14641882;15061510
13;Natur- und Landschaftspflege;1303;Friedhöfe;12 - Versorgungsaufwendungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;13 - Aufwendungen für Sach- und Dienstleistungen;4670172;5441932;5132664;5132664;5132664;5132664
13;Natur- und Landschaftspflege;1303;Friedhöfe;14 - Bilanzielle Abschreibungen;787243;1005475;820224;886426;1017365;1161592
13;Natur- und Landschaftspflege;1303;Friedhöfe;15 - Transferaufwendungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;16 - sonstige ordentl. Aufwendungen;1762162;1526962;1831013;1831013;1831013;1831013
13;Natur- und Landschaftspflege;1303;Friedhöfe;17 = ordentliche Aufwendungen;19247588;19865047;20586314;21939523;22622924;23186778
13;Natur- und Landschaftspflege;1303;Friedhöfe;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);1464216;2126887;1150097;-1539094;-1812215;-2013706
13;Natur- und Landschaftspflege;1303;Friedhöfe;19 - Finanzerträge;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;20 - Zinsen und sonst. Finanzaufwendungen;0;7000;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;21 = Finanzergebnis (19 und 20);0;-7000;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;22 = ordentliches Jahresergebnis (18 und 21);1464216;2119887;1150097;-1539094;-1812215;-2013706
13;Natur- und Landschaftspflege;1303;Friedhöfe;23 - außerordentliche Erträge;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
13;Natur- und Landschaftspflege;1303;Friedhöfe;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);1464216;2119887;1150097;-1539094;-1812215;-2013706
13;Natur- und Landschaftspflege;1303;Friedhöfe;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);357326;358178;335622;335622;335622;335622
13;Natur- und Landschaftspflege;1303;Friedhöfe;28 = Jahresergebnis;1106890;1761709;814475;-1874716;-2147837;-2349328
14;Umweltschutz;1401;Umweltordnung, -vorsorge;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
14;Umweltschutz;1401;Umweltordnung, -vorsorge;02 - Zuwendungen und allg. Umlagen;333129;1115200;2177300;737300;357300;357300
14;Umweltschutz;1401;Umweltordnung, -vorsorge;03 - sonstige Transfererträge;0;0;0;0;0;0
14;Umweltschutz;1401;Umweltordnung, -vorsorge;04 - öffentl.rechtl. Leistungsentgelte;426672;699150;920000;550000;470000;470000
14;Umweltschutz;1401;Umweltordnung, -vorsorge;05 - privatrechtl. Leistungsentgelte;20;600;600;600;600;600
14;Umweltschutz;1401;Umweltordnung, -vorsorge;06 - Kostenerstattungen und Umlagen;258221;119750;530000;530000;530000;530000
14;Umweltschutz;1401;Umweltordnung, -vorsorge;07 - sonstige ordentliche Erträge;2320814;390828;268128;268128;268128;268128
14;Umweltschutz;1401;Umweltordnung, -vorsorge;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
14;Umweltschutz;1401;Umweltordnung, -vorsorge;09 - Bestandsveränderungen;0;0;0;0;0;0
14;Umweltschutz;1401;Umweltordnung, -vorsorge;10 = ordentliche Erträge;3338856;2325528;3896028;2086028;1626028;1626028
14;Umweltschutz;1401;Umweltordnung, -vorsorge;11 - Personalaufwendungen;7965960;7872021;8402768;9240752;9692629;10077666
14;Umweltschutz;1401;Umweltordnung, -vorsorge;12 - Versorgungsaufwendungen;0;0;0;0;0;0
14;Umweltschutz;1401;Umweltordnung, -vorsorge;13 - Aufwendungen für Sach- und Dienstleistungen;2501620;2511620;1396076;1421076;1346876;1346876
14;Umweltschutz;1401;Umweltordnung, -vorsorge;14 - Bilanzielle Abschreibungen;230431;184008;183330;197598;175346;172459
14;Umweltschutz;1401;Umweltordnung, -vorsorge;15 - Transferaufwendungen;-57;0;74566;74566;74566;17066
14;Umweltschutz;1401;Umweltordnung, -vorsorge;16 - sonstige ordentl. Aufwendungen;949235;1047276;3411881;1579381;1179381;1179381
14;Umweltschutz;1401;Umweltordnung, -vorsorge;17 = ordentliche Aufwendungen;11647189;11614924;13468621;12513372;12468798;12793448
14;Umweltschutz;1401;Umweltordnung, -vorsorge;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-8308333;-9289396;-9572593;-10427344;-10842770;-11167420
14;Umweltschutz;1401;Umweltordnung, -vorsorge;19 - Finanzerträge;0;0;0;0;0;0
14;Umweltschutz;1401;Umweltordnung, -vorsorge;20 - Zinsen und sonst. Finanzaufwendungen;0;0;2000;2000;2000;2000
14;Umweltschutz;1401;Umweltordnung, -vorsorge;21 = Finanzergebnis (19 und 20);0;0;-2000;-2000;-2000;-2000
14;Umweltschutz;1401;Umweltordnung, -vorsorge;22 = ordentliches Jahresergebnis (18 und 21);-8308333;-9289396;-9574593;-10429344;-10844770;-11169420
14;Umweltschutz;1401;Umweltordnung, -vorsorge;23 - außerordentliche Erträge;0;0;0;0;0;0
14;Umweltschutz;1401;Umweltordnung, -vorsorge;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
14;Umweltschutz;1401;Umweltordnung, -vorsorge;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
14;Umweltschutz;1401;Umweltordnung, -vorsorge;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-8308333;-9289396;-9574593;-10429344;-10844770;-11169420
14;Umweltschutz;1401;Umweltordnung, -vorsorge;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);298127;252355;332513;332513;332513;332513
14;Umweltschutz;1401;Umweltordnung, -vorsorge;28 = Jahresergebnis;-8606460;-9541751;-9907107;-10761857;-11177283;-11501933
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;02 - Zuwendungen und allg. Umlagen;640826;597400;841680;874440;878010;814450
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;03 - sonstige Transfererträge;0;0;0;0;0;0
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;05 - privatrechtl. Leistungsentgelte;1722274;1415000;1415000;1415000;1415000;1415000
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;06 - Kostenerstattungen und Umlagen;315605;189700;250250;204600;204900;196100
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;07 - sonstige ordentliche Erträge;62750;9115600;16697505;7912500;7912500;7912500
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;08 - aktivierte Eigenleistungen;86706;0;0;0;0;0
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;09 - Bestandsveränderungen;0;0;0;0;0;0
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;10 = ordentliche Erträge;2828161;11317700;19204435;10406540;10410410;10338050
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;11 - Personalaufwendungen;4416329;3598785;4532756;5102208;5408277;5630435
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;12 - Versorgungsaufwendungen;0;0;0;0;0;0
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;13 - Aufwendungen für Sach- und Dienstleistungen;351163;1230746;660548;498248;501248;496748
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;14 - Bilanzielle Abschreibungen;203017;140527;11271069;193981;210186;345791
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;15 - Transferaufwendungen;11286595;10603350;11323814;11027159;10961574;11393283
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;16 - sonstige ordentl. Aufwendungen;20406477;17443047;17692570;17686742;17687612;17676752
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;17 = ordentliche Aufwendungen;36663580;33016455;45480756;34508338;34768897;35543009
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-33835419;-21698755;-26276321;-24101798;-24358487;-25204959
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;19 - Finanzerträge;70970000;60000000;60000000;60000000;60000000;60000000
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;21 = Finanzergebnis (19 und 20);70970000;60000000;60000000;60000000;60000000;60000000
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;22 = ordentliches Jahresergebnis (18 und 21);37134581;38301245;33723679;35898202;35641513;34795041
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;23 - außerordentliche Erträge;0;0;0;0;0;0
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);37134581;38301245;33723679;35898202;35641513;34795041
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);166591;177100;184135;184135;184135;184135
15;Wirtschaft und Tourismus;1501;Wirtschaft und Tourismus;28 = Jahresergebnis;36967990;38124145;33539543;35714067;35457378;34610905
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;01 - Steuern und ähnliche Abgaben;1588079095;1682635000;1779535000;1856117000;1923487000;1996397000
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;02 - Zuwendungen und allg. Umlagen;214529587;199790215;329308215;301713215;314613215;325813215
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;03 - sonstige Transfererträge;0;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;05 - privatrechtl. Leistungsentgelte;0;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;06 - Kostenerstattungen und Umlagen;1289741;1316600;1566200;1561900;1558200;1549900
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;07 - sonstige ordentliche Erträge;32638053;23418200;23418200;23418200;23418200;23418200
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;09 - Bestandsveränderungen;0;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;10 = ordentliche Erträge;1836536476;1907160015;2133827615;2182810315;2263076615;2347178315
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;11 - Personalaufwendungen;0;-11250000;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;12 - Versorgungsaufwendungen;0;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;13 - Aufwendungen für Sach- und Dienstleistungen;0;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;14 - Bilanzielle Abschreibungen;294897;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;15 - Transferaufwendungen;397254372;375555639;426870000;437617000;459473000;477503000
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;16 - sonstige ordentl. Aufwendungen;123419;114000;114000;114000;114000;114000
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;17 = ordentliche Aufwendungen;397672688;364419639;426984000;437731000;459587000;477617000
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);1438863788;1542740376;1706843615;1745079315;1803489615;1869561315
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;19 - Finanzerträge;9863725;10916000;9372800;11691100;13231300;12873700
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;20 - Zinsen und sonst. Finanzaufwendungen;99845533;130707100;131919600;131361700;135894000;136885100
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;21 = Finanzergebnis (19 und 20);-89981808;-119791100;-122546800;-119670600;-122662700;-124011400
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;22 = ordentliches Jahresergebnis (18 und 21);1348881980;1422949276;1584296815;1625408715;1680826915;1745549915
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;23 - außerordentliche Erträge;0;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);1348881980;1422949276;1584296815;1625408715;1680826915;1745549915
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);0;0;0;0;0;0
16;Allgemeine Finanzwirtschaft;1601;Allgemeine Finanzwirschaft;28 = Jahresergebnis;1348881980;1422949276;1584296815;1625408715;1680826915;1745549915
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;02 - Zuwendungen und allg. Umlagen;0;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;05 - privatrechtl. Leistungsentgelte;46101;46500;47700;47700;47700;47700
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;06 - Kostenerstattungen und Umlagen;136;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;07 - sonstige ordentliche Erträge;563;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;10 = ordentliche Erträge;46799;46500;47700;47700;47700;47700
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;13 - Aufwendungen für Sach- und Dienstleistungen;20782;15500;15500;15500;15500;15500
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;14 - Bilanzielle Abschreibungen;3386;3400;3400;3400;3400;3400
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;15 - Transferaufwendungen;4943;13100;14600;14600;14500;14600
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;16 - sonstige ordentl. Aufwendungen;6490;100;100;100;100;100
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;17 = ordentliche Aufwendungen;35601;32100;33600;33600;33500;33600
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);11199;14400;14100;14100;14200;14100
